_excel_row_number,id,translation_key,language_code,value,created_at,updated_at,created_by,updated_by
456,f1c7f531-9b73-40c3-90b5-a2a0f4586d54,common.jointVenture,vi,Liên doanh,2026-01-31 03:33:14.334838+00,2026-01-31 03:33:14.334838+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
457,2f21f3ec-0879-469f-b86c-a22bb1fce36f,common.jointVenture,en,Joint Venture,2026-01-31 03:33:14.348132+00,2026-01-31 03:33:14.348132+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
458,e906eb8b-c3b2-4d93-b03c-e4eb8cc07efe,common.jointVenture,km,ការចូលរួមគម្រោងរួមគ្នា,2026-01-31 03:33:14.353336+00,2026-01-31 03:33:14.353336+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
459,0c804cda-8e75-4c5f-a8fd-5a56b7d03390,common.fullNamePlaceholder,en,Nguyen Van A,2026-01-31 03:34:24.127829+00,2026-01-31 04:28:42.089584+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
460,10732058-506d-4c77-8254-4be1cd65ac59,admin.appointments.booking.notFound,en,Not found,2026-02-05 07:41:12.082074+00,2026-02-05 07:41:12.082074+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
461,d95e2d79-faeb-47fc-b3aa-d473f12f4288,admin.appointments.booking.notFound,km,រកមិនឃើញ,2026-02-05 07:41:12.09018+00,2026-02-05 07:41:12.09018+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
462,6faefcf1-363c-496c-89b8-1c8ada9b3dfe,common.selectOwnershipType,en,Select ownership type,2026-01-31 03:16:57.47091+00,2026-01-31 03:38:55.859264+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
463,3342f3d6-5de4-417b-9d60-fa90826ac450,common.fullNamePlaceholder,km,Nguyen Van A,2026-01-31 03:34:24.127066+00,2026-01-31 04:28:42.040917+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
464,9d79447c-8b26-4161-b7dd-0e047ae39694,common.fullNamePlaceholder,vi,Nguyễn Văn A,2026-01-31 03:34:24.123379+00,2026-01-31 04:28:42.074686+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
465,c6d368e3-74ee-453c-8f39-4d38e4d72a15,admin.appointments.booking.alreadyBooked,en,Already booked,2026-02-05 07:32:05.395837+00,2026-02-05 07:32:05.395837+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
466,9eb5145b-5056-4e51-8f6f-3c727a2b59c9,admin.appointments.booking.alreadyBooked,vi,Đã có lịch,2026-02-05 07:32:05.397423+00,2026-02-05 07:32:05.397423+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
467,95310b5c-78a8-458b-a4f8-f0345ca16f13,admin.appointments.booking.alreadyBooked,km,ណាត់រួចរាល់,2026-02-05 07:32:05.395811+00,2026-02-05 07:32:05.395811+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
468,0a524faf-c806-460f-9cd1-3566ba6cbf9b,admin.appointments.booking.appointmentDate,en,Appointment Date,2026-02-05 07:32:23.564611+00,2026-02-05 07:32:23.564611+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
469,c019dbdb-ed60-4571-ac2f-9d369e1c850e,admin.appointments.booking.appointmentDate,vi,Ngày hẹn,2026-02-05 07:32:23.572754+00,2026-02-05 07:32:23.572754+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
470,b59a9350-05e9-4604-a22a-521168ee15d8,admin.appointments.booking.appointmentDate,km,កាលបរិច្ឆេទណាត់,2026-02-05 07:32:23.588897+00,2026-02-05 07:32:23.588897+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
471,8c438b1f-1fc2-43e7-ad6a-b65658294d06,admin.appointments.booking.appointmentTime,vi,Giờ hẹn,2026-02-05 07:32:33.069708+00,2026-02-05 07:32:33.069708+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
472,8898065a-1548-4b0b-bfe0-4aaac4452863,admin.appointments.booking.appointmentTime,en,Appointment Time,2026-02-05 07:32:33.073002+00,2026-02-05 07:32:33.073002+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
473,0b7f4a15-feee-4c18-b085-4e094c14598e,admin.appointments.booking.appointmentTime,km,ម៉ោងណាត់,2026-02-05 07:32:33.080582+00,2026-02-05 07:32:33.080582+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
474,dca3bb8f-f801-4d0f-aa6e-2e7c2019ff42,admin.appointments.booking.book,vi,Đặt lịch hẹn,2026-02-05 07:32:46.966026+00,2026-02-05 07:32:46.966026+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
475,791dde8d-b5a3-4bc2-ad24-3a8642d9cefb,admin.appointments.booking.book,en,Book Appointment,2026-02-05 07:32:46.972501+00,2026-02-05 07:32:46.972501+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
476,2804ed38-13ef-42ad-8bbe-5596c63ab090,admin.appointments.booking.book,km,ដាក់ណាត់,2026-02-05 07:32:46.977428+00,2026-02-05 07:32:46.977428+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
477,2af0037c-3bbe-4a26-b310-226a8ed1739e,admin.appointments.booking.chiefComplaint,vi,Lý do khám,2026-02-05 07:33:11.345716+00,2026-02-05 07:33:11.345716+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
478,699bdde6-2868-4ff7-9e78-010c63ad4c5b,admin.appointments.booking.chiefComplaint,km,អាការៈ,2026-02-05 07:33:11.353556+00,2026-02-05 07:33:11.353556+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
479,d1ea62b3-1365-463f-8130-faa38522449a,admin.appointments.booking.chiefComplaint,en,Chief Complaint,2026-02-05 07:33:11.352179+00,2026-02-05 07:33:11.352179+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
480,10229626-4b8e-4fe4-ac28-1539d2ec20de,admin.appointments.booking.chiefComplaintPlaceholder,km,ពិពណ៌នាអំពីរោគសញ្ញា ឬមូលហេតុដែលមកព្យាបាល,2026-02-05 07:37:15.425638+00,2026-02-05 07:37:15.425638+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
481,1794c918-c737-408b-be87-90f82c421e54,admin.appointments.booking.chiefComplaintPlaceholder,vi,Mô tả triệu chứng hoặc lý do khám...,2026-02-05 07:37:15.423513+00,2026-02-05 07:37:15.423513+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
482,b3960286-7191-4e0e-bcd4-2cdec6202bbe,admin.appointments.booking.chiefComplaintPlaceholder,en,Describe symptoms or reason for visit...,2026-02-05 07:37:15.439176+00,2026-02-05 07:37:15.439176+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
483,05889662-76eb-4aeb-a1e4-0b689a6d8970,admin.appointments.booking.conflictWithOther,en,Conflict with another patient,2026-02-05 07:37:58.661697+00,2026-02-05 07:37:58.661697+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
484,4a026424-d999-42e1-952f-de06b07dfa1b,admin.appointments.booking.conflictWithOther,vi,Trùng lịch với bệnh nhân khác,2026-02-05 07:37:58.667513+00,2026-02-05 07:37:58.667513+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
485,effd2ef0-6bd5-40a5-8629-3e8c8163f105,admin.appointments.booking.conflictWithOther,km,ផ្ទួនម៉ោងជាមួយអ្នកជម្ងឺផ្សេង,2026-02-05 07:37:58.679339+00,2026-02-05 07:37:58.679339+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
486,88aea098-e4e0-4dc8-a6e5-0394d64abe5b,admin.appointments.booking.dateRequired,en,Please select a date,2026-02-05 07:38:18.218806+00,2026-02-05 07:38:18.218806+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
487,2a183a11-79ac-4bfc-96ac-4be9989f02ed,admin.appointments.booking.dateRequired,vi,Vui lòng chọn ngày,2026-02-05 07:38:18.219182+00,2026-02-05 07:38:18.219182+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
488,f517405b-3564-4d24-8484-df3edea49f36,admin.appointments.booking.dateRequired,km,សូមចុចកាលបរិច្ឆេទ,2026-02-05 07:38:18.223515+00,2026-02-05 07:38:18.223515+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
489,758aca7a-7fc3-4441-9854-9650b5cbcd13,admin.appointments.booking.doctor,vi,Bác sĩ,2026-02-05 07:38:30.1208+00,2026-02-05 07:38:30.1208+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
490,22be4dce-2376-48dc-b7e6-c2b276dba0eb,admin.appointments.booking.doctor,en,Doctor,2026-02-05 07:38:30.128572+00,2026-02-05 07:38:30.128572+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
491,b4f31498-0d28-407a-afe6-d7515e601dc6,admin.appointments.booking.doctor,km,វិជ្ជបណ្ឌិត,2026-02-05 07:38:30.132129+00,2026-02-05 07:38:30.132129+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
492,a281a03e-3f22-4ab7-af58-21f7f6e476a1,admin.appointments.booking.emergency,vi,Cấp cứu,2026-02-05 07:38:41.234674+00,2026-02-05 07:38:41.234674+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
493,ba9bfd3a-5427-4c27-98c8-0615606f1739,admin.appointments.booking.emergency,km,សង្គ្រោះបន្ទាន់,2026-02-05 07:38:41.243151+00,2026-02-05 07:38:41.243151+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
494,79731baa-ca60-451c-8b2e-6b1bbb6f6676,admin.appointments.booking.emergency,en,Emergency,2026-02-05 07:38:41.278158+00,2026-02-05 07:38:41.278158+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
495,b017c41b-9b27-4cd3-9dee-54e32f72d27d,admin.appointments.booking.enterAtLeast2Chars,km,បញ្ចូលយ៉ាងតិច ២ អក្សរ,2026-02-05 07:39:11.330582+00,2026-02-05 07:39:11.330582+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
496,1681f3db-c52b-4d88-ad74-78b5a92222c1,admin.appointments.booking.enterAtLeast2Chars,vi,Nhập ít nhất 2 ký tự,2026-02-05 07:39:11.332584+00,2026-02-05 07:39:11.332584+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
497,0e01b715-9aeb-4b82-b844-de8548d7cc4d,admin.appointments.booking.enterAtLeast2Chars,en,Enter at least 2 characters,2026-02-05 07:39:11.333171+00,2026-02-05 07:39:11.333171+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
498,68c5a1fa-db50-4071-80d6-9aa1ddd5ec29,admin.appointments.booking.enterNameCodePhone,vi,"Nhập tên, mã BN hoặc SĐT...",2026-02-05 07:39:39.322194+00,2026-02-05 07:39:39.322194+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
499,5f2b07a9-425d-4f3b-a697-0c01e649e1a7,admin.appointments.booking.enterNameCodePhone,en,"Enter name, code or phone...",2026-02-05 07:39:39.327596+00,2026-02-05 07:39:39.327596+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
500,096da92a-1de9-48e3-945e-59594fe484d0,admin.appointments.booking.enterNameCodePhone,km,បញ្ចូលឈ្មោះ លេខកូដ ឬ លេខទូរស័ព្ទ,2026-02-05 07:39:39.327364+00,2026-02-05 07:39:39.327364+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
501,61b22b03-8a9e-4f7d-92a3-4ce227193ec1,admin.appointments.booking.followUp,vi,Tái khám,2026-02-05 07:39:54.004717+00,2026-02-05 07:39:54.004717+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
502,ce24309a-9371-423b-adfc-9715de62df04,admin.appointments.booking.followUp,km,តាមដាន,2026-02-05 07:39:54.009045+00,2026-02-05 07:39:54.009045+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
503,33f0aede-49bf-4594-83f5-0b2244187b33,admin.appointments.booking.followUp,en,Follow-up,2026-02-05 07:39:54.013898+00,2026-02-05 07:39:54.013898+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
504,e9d8f825-77c6-42c9-ba3c-e0fbefc9f8af,admin.appointments.booking.notes,vi,Ghi chú,2026-02-05 07:40:04.821332+00,2026-02-05 07:40:04.821332+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
505,2ebf927c-2256-436e-b064-e45332d1fbf8,admin.appointments.booking.notes,km,កត់ត្រា,2026-02-05 07:40:04.825194+00,2026-02-05 07:40:04.825194+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
506,a75e8e59-01ed-4816-8222-2938c06c7c01,admin.appointments.booking.notes,en,Notes,2026-02-05 07:40:04.832154+00,2026-02-05 07:40:04.832154+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
507,df8fe888-2945-4864-8b46-162c36576f7c,admin.appointments.booking.notesPlaceholder,vi,Ghi chú thêm (nếu có)...,2026-02-05 07:40:58.296614+00,2026-02-05 07:40:58.296614+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
508,cd61d7d6-1ac4-44e1-bb64-996a5a970e3e,admin.appointments.booking.notesPlaceholder,en,Additional notes (if any)...,2026-02-05 07:40:58.30249+00,2026-02-05 07:40:58.30249+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
509,249dc7f1-0fff-4dd7-86d4-5a14fe748981,admin.appointments.booking.notesPlaceholder,km,កត់ត្រាបន្ថែម (ប្រសិនបើមាន),2026-02-05 07:40:58.314253+00,2026-02-05 07:40:58.314253+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
510,a608f9ab-f55c-4cda-9f16-ee9a198a19a0,admin.appointments.booking.notFound,vi,Không tìm thấy,2026-02-05 07:41:12.092453+00,2026-02-05 07:41:12.092453+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
511,07724313-62bc-46dd-bb8d-3dce52fb5519,admin.appointments.booking.patient,en,Patient,2026-02-05 07:41:21.745235+00,2026-02-05 07:41:21.745235+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
512,80bf55ec-8137-4634-8d39-a9df37d1b909,admin.appointments.booking.patient,vi,Bệnh nhân,2026-02-05 07:41:21.748743+00,2026-02-05 07:41:21.748743+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
513,f72b6a5c-7d5b-48fa-8db2-c6b385965d1d,admin.appointments.booking.patient,km,អ្នកជម្ងឺ,2026-02-05 07:41:21.756277+00,2026-02-05 07:41:21.756277+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
514,69bb8081-7b70-4b03-81c9-5d4b31e32b60,admin.appointments.booking.patientRequired,vi,Vui lòng chọn bệnh nhân,2026-02-05 07:41:42.933732+00,2026-02-05 07:41:42.933732+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
515,0c642076-dcfe-48f1-825e-cb16eeba822f,admin.appointments.booking.patientRequired,en,Please select a patient,2026-02-05 07:41:43.106473+00,2026-02-05 07:41:43.106473+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
516,ef0e10e1-4b5f-459e-964e-795dd588079a,admin.appointments.booking.processing,km,កំពុងដំណើរការ,2026-02-05 07:41:58.423753+00,2026-02-05 07:41:58.423753+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
517,b07d90ae-25bf-4926-9ee1-d74889178bef,admin.appointments.booking.patientRequired,km,សូមជ្រើសរើសអ្នកជម្ងឺ,2026-02-05 07:41:43.285096+00,2026-02-05 07:41:43.285096+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
518,55f93317-331b-4a3e-b9bb-6edd1d153371,admin.appointments.booking.processing,en,Processing...,2026-02-05 07:41:58.398363+00,2026-02-05 07:41:58.398363+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
519,b27dd9ef-5e38-4337-9889-6f3639052bbe,admin.appointments.booking.processing,vi,Đang xử lý...,2026-02-05 07:41:58.406696+00,2026-02-05 07:41:58.406696+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
520,4dfaaf5f-4171-454c-afc1-375469a6a867,admin.appointments.booking.scheduled,en,Scheduled,2026-02-05 07:43:05.254671+00,2026-02-05 07:43:05.254671+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
521,df2e4268-77d2-4178-8efe-9d9c846171b8,admin.appointments.booking.scheduled,vi,Đặt lịch trước,2026-02-05 07:43:05.254499+00,2026-02-05 07:43:05.254499+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
522,a81a4be5-d833-486d-8657-ae14e6b51c19,admin.appointments.booking.scheduled,km,កំណត់កាលបរិច្ឆេទមុន,2026-02-05 07:43:05.258249+00,2026-02-05 07:43:05.258249+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
523,792eba37-5262-41a6-8f95-53b00ac064c1,admin.appointments.booking.searching,en,Searching...,2026-02-05 07:43:39.853812+00,2026-02-05 07:43:39.853812+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
524,0b12462c-28d4-4e45-b4d0-446f93e16fe6,admin.appointments.booking.searching,km,កំពុងស្វែងរក,2026-02-05 07:43:39.85577+00,2026-02-05 07:43:39.85577+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
525,8156a89b-2790-4e67-922d-34b7968c955a,admin.appointments.booking.searching,vi,Đang tìm...,2026-02-05 07:43:39.861273+00,2026-02-05 07:43:39.861273+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
526,4fad7270-ef00-4867-9488-9645876c4bb0,admin.appointments.booking.searchPatient,en,Search patient...,2026-02-05 07:43:53.130355+00,2026-02-05 07:43:53.130355+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
527,99644ae9-cf28-4374-8a83-f02b1b8e2e7e,admin.appointments.booking.searchPatient,vi,Tìm bệnh nhân...,2026-02-05 07:43:53.143396+00,2026-02-05 07:43:53.143396+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
528,9028b6ef-8c48-4a43-a153-b24b96f8c274,admin.appointments.booking.searchPatient,km,ស្វែងរកអ្នកជម្ងឺ,2026-02-05 07:43:53.151067+00,2026-02-05 07:43:53.151067+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
529,e4662f9a-0230-41f1-8aea-f66a22ef83c2,admin.appointments.booking.selectDate,en,Select date,2026-02-05 07:44:12.259714+00,2026-02-05 07:44:12.259714+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
530,7dddd576-2168-4dc4-92f2-7a97b22ce474,admin.appointments.booking.selectDate,vi,Chọn ngày,2026-02-05 07:44:12.286834+00,2026-02-05 07:44:12.286834+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
531,82aef63b-bad2-40c6-9339-e29be9fca7e0,admin.appointments.booking.selectDate,km,ជ្រើសរើសកាលបរិច្ឆេទ,2026-02-05 07:44:12.277236+00,2026-02-05 07:44:12.277236+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
532,a0fc6025-7c5a-40c3-8067-66f5097090d9,admin.appointments.booking.selectDoctorOptional,vi,Chọn bác sĩ (không bắt buộc),2026-02-05 07:44:28.675863+00,2026-02-05 07:44:28.675863+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
533,eb5e25eb-4c60-4a86-9ef4-8ead794ffd9f,admin.appointments.booking.selectDoctorOptional,km,ជ្រើសរើសវិជ្ជបណ្ឌិត,2026-02-05 07:44:28.677013+00,2026-02-05 07:44:28.677013+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
534,9b2e3398-d5fe-4ca4-ade4-37f7966900b2,admin.appointments.booking.selectDoctorOptional,en,Select doctor (optional),2026-02-05 07:44:28.666772+00,2026-02-05 07:44:28.666772+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
535,a61cb852-17db-4277-938a-b15e02e0d791,admin.appointments.booking.selectTime,vi,Chọn giờ,2026-02-05 07:44:41.515939+00,2026-02-05 07:44:41.515939+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
536,190d8bb9-f388-423a-b856-b76044bf04b5,admin.appointments.booking.selectTime,km,ជ្រើសរើសម៉ោង,2026-02-05 07:44:41.518665+00,2026-02-05 07:44:41.518665+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
537,acdc2d56-4ec7-408d-9a31-451ddf5564aa,admin.appointments.booking.selectTime,en,Select time,2026-02-05 07:44:41.51518+00,2026-02-05 07:44:41.51518+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
538,ba38e40b-393c-4337-a192-7192cd845a72,admin.appointments.booking.timeRequired,km,សូមជ្រើសរើសម៉ោង,2026-02-05 07:44:56.841249+00,2026-02-05 07:44:56.841249+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
539,7ed18ecc-c947-4c90-afd2-22fa2b69b768,admin.appointments.booking.timeRequired,vi,Vui lòng chọn giờ,2026-02-05 07:44:56.845582+00,2026-02-05 07:44:56.845582+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
540,5fc76cf5-d9aa-42b1-a1d2-98c24fb3f2f3,admin.appointments.booking.timeRequired,en,Please select a time,2026-02-05 07:44:56.847883+00,2026-02-05 07:44:56.847883+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
541,ba6a332e-6f78-4738-bb8c-b55429cf49ae,admin.appointments.booking.visitType,vi,Loại khám,2026-02-05 07:45:26.22642+00,2026-02-05 07:45:26.22642+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
542,4318b044-370a-4517-a81c-25501aaeaf0e,admin.appointments.booking.visitType,en,Visit Type,2026-02-05 07:45:26.233222+00,2026-02-05 07:45:26.233222+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
543,eaa8111a-61db-473d-8949-57de61988e0c,admin.appointments.booking.visitType,km,ប្រភេទនៃពិនិត្យ,2026-02-05 07:45:26.244851+00,2026-02-05 07:45:26.244851+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
544,67ec5170-79d9-47fa-bd2c-76eb32732750,admin.appointments.booking.walkIn,vi,Đến trực tiếp,2026-02-05 07:45:42.543737+00,2026-02-05 07:45:42.543737+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
545,f5d06774-dbad-479d-9748-80f86a5e7b22,admin.appointments.booking.walkIn,en,Walk-in,2026-02-05 07:45:42.552282+00,2026-02-05 07:45:42.552282+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
546,1145b190-33b0-4f02-bb2a-743759555762,admin.appointments.booking.walkIn,km,មកពិនិត្យផ្ទាល់,2026-02-05 07:45:42.552827+00,2026-02-05 07:45:42.552827+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
547,b4c24041-6ca3-4b67-88c5-1f101abf6b6c,admin.appointments.doctorWeek.allDoctors,km,វិជ្ជបណ្ឌិតទាំងអស់,2026-02-05 07:46:00.398348+00,2026-02-05 07:46:00.398348+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
548,13ebe13a-2f16-416a-bb8c-ce38d57071b5,admin.appointments.doctorWeek.allDoctors,en,All doctors,2026-02-05 07:46:00.555051+00,2026-02-05 07:46:00.555051+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
549,d2429bdf-75ff-46af-a39c-fd8fffd6055e,admin.appointments.doctorWeek.allDoctors,vi,Tất cả bác sĩ,2026-02-05 07:46:00.555046+00,2026-02-05 07:46:00.555046+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
550,39d7e4eb-a3f2-4d1b-a768-63f240eefd2b,admin.appointments.doctorWeek.appointments,en,appointments,2026-02-05 07:46:11.778277+00,2026-02-05 07:46:11.778277+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
551,0a634038-d7b4-4225-9bb5-79ed9cee4e56,admin.appointments.doctorWeek.appointments,vi,lịch hẹn,2026-02-05 07:46:11.778281+00,2026-02-05 07:46:11.778281+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
552,8964f09b-98b6-4ca3-8ad4-7053b2e790f3,admin.appointments.doctorWeek.appointments,km,ការណាត់,2026-02-05 07:46:11.78192+00,2026-02-05 07:46:11.78192+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
553,a3c18ce6-4013-455d-ba01-eb064b513ba8,admin.appointments.doctorWeek.dragToMove,vi,Kéo để dời lịch,2026-02-05 07:48:55.774362+00,2026-02-05 07:48:55.774362+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
554,544b06a8-e4ca-421f-8079-e9cc78b36d93,admin.appointments.doctorWeek.dragToMove,en,Drag to reschedule,2026-02-05 07:48:55.789065+00,2026-02-05 07:48:55.789065+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
555,95fd1cc8-a14a-4c83-bc5b-c2434e9636f2,admin.appointments.doctorWeek.dragToMove,km,អូសដើម្បីប្តូរកាលវិភាគ,2026-02-05 07:48:55.793696+00,2026-02-05 07:48:55.793696+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
556,be40fb3f-7fb1-4836-bfe5-2cc074d9cb90,admin.appointments.doctorWeek.movingAppointment,km,ផ្លាស់ប្ដូរការណាត់,2026-02-05 07:51:04.875872+00,2026-02-05 07:51:04.875872+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
557,78a92266-f07e-47af-b1d4-d7fd2f7460dd,admin.appointments.doctorWeek.movingAppointment,vi,Đang di chuyển lịch hẹn của,2026-02-05 07:51:04.907514+00,2026-02-05 07:51:04.907514+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
558,c0ae8ef6-5d36-4ea4-9ba5-d8267371cb60,admin.appointments.doctorWeek.dragToReschedule,vi,Kéo thả để dời lịch,2026-02-05 07:49:09.349144+00,2026-02-05 07:49:41.767612+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
559,e36c9991-ef33-47c6-84f3-073daa035fcc,admin.appointments.doctorWeek.dragToReschedule,km,អូសដើម្បីប្តូរកាលវិភាគ,2026-02-05 07:49:41.776858+00,2026-02-05 07:49:41.776858+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
560,69e501a6-aa2d-4d75-86b0-68111845be02,admin.appointments.doctorWeek.dragToReschedule,en,Drag to reschedule,2026-02-05 07:49:09.365367+00,2026-02-05 07:49:41.771576+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
561,17ce778a-7636-4271-8a45-03cb07250049,admin.appointments.doctorWeek.empty,en,Empty,2026-02-05 07:50:12.924886+00,2026-02-05 07:50:12.924886+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
562,c7133526-40e0-4076-9865-7d93e0be0705,admin.appointments.doctorWeek.empty,vi,Trống,2026-02-05 07:50:12.924623+00,2026-02-05 07:50:12.924623+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
563,611b6526-0ecc-422f-baa3-6f13ccd08676,admin.appointments.doctorWeek.empty,km,ទំនេរ,2026-02-05 07:50:12.951431+00,2026-02-05 07:50:12.951431+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
564,cf0caf21-b3b3-4640-b20c-71b51602cc63,admin.appointments.doctorWeek.more,en,more,2026-02-05 07:50:24.266611+00,2026-02-05 07:50:24.266611+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
565,e3701006-01f5-41e9-95e5-de32f1925163,admin.appointments.doctorWeek.more,km,បន្ថែម,2026-02-05 07:50:24.27652+00,2026-02-05 07:50:24.27652+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
566,b4c50432-2335-4df9-83c6-c80d795adc41,admin.appointments.doctorWeek.more,vi,khác,2026-02-05 07:50:24.27989+00,2026-02-05 07:50:24.27989+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
567,91508f9a-cd76-47a8-a240-d283582d3ff1,admin.appointments.doctorWeek.movingAppointment,en,Moving appointment for,2026-02-05 07:51:04.932459+00,2026-02-05 07:51:04.932459+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
568,a004c483-c351-403a-8177-1ffb7e2b64c0,admin.appointments.doctorWeek.noDoctorsAssigned,vi,Chưa có bác sĩ nào được phân công.,2026-02-05 07:51:25.926328+00,2026-02-05 07:51:25.926328+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
